# mapping_set_id: https://github.com/bridgedb/tiwid/raw/refs/heads/main/artifacts/tiwid.sssom.tsv
# mapping_set_description: This Is Where Identifiers Die
# license: https://creativecommons.org/publicdomain/zero/1.0/
# curie_map:
#   cas: https://commonchemistry.cas.org/detail?cas_rn=
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   chemspider: https://bioregistry.io/chemspider:
#   ensembl: https://www.ensembl.org/id/
#   hgnc.symbol: https://www.genenames.org/data/gene-symbol-report/#!/symbol/
#   hmdb: http://www.hmdb.ca/metabolites/
#   IAO: http://purl.obolibrary.org/obo/IAO_
#   lipidmaps: http://www.lipidmaps.org/data/LMSDRecord.php?LMID=
#   molmedb: https://molmedb.upol.cz/mol/
#   omim: https://omim.org/MIM:
#   pmc: http://europepmc.org/articles/
#   ppr: https://europepmc.org/article/ppr/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   pubmed: https://bioregistry.io/pubmed:
#   uniprot: http://purl.uniprot.org/uniprot/
#   wikidata: http://www.wikidata.org/entity/
#   wikipathways: http://www.wikipathways.org/instance/
subject_id	predicate_id	object_id	mapping_justification	mapping_date	author_id
lipidmaps:LMFA01050135	IAO:0100001	lipidmaps:LMFA02000170	semapv:ManualMappingCuration		
lipidmaps:LMFA01050136	IAO:0100001	lipidmaps:LMFA02000171	semapv:ManualMappingCuration		
lipidmaps:LMFA01050137	IAO:0100001	lipidmaps:LMFA02000172	semapv:ManualMappingCuration		
lipidmaps:LMFA01050145	IAO:0100001	lipidmaps:LMFA02000173	semapv:ManualMappingCuration		
lipidmaps:LMFA01050196	IAO:0100001	lipidmaps:LMFA02000174	semapv:ManualMappingCuration		
lipidmaps:LMFA01050197	IAO:0100001	lipidmaps:LMFA02000175	semapv:ManualMappingCuration		
lipidmaps:LMFA01050198	IAO:0100001	lipidmaps:LMFA02000176	semapv:ManualMappingCuration		
lipidmaps:LMFA01050199	IAO:0100001	lipidmaps:LMFA02000177	semapv:ManualMappingCuration		
lipidmaps:LMFA01050200	IAO:0100001	lipidmaps:LMFA02000178	semapv:ManualMappingCuration		
lipidmaps:LMFA01050201	IAO:0100001	lipidmaps:LMFA02000179	semapv:ManualMappingCuration		
lipidmaps:LMFA01050202	IAO:0100001	lipidmaps:LMFA02000180	semapv:ManualMappingCuration		
lipidmaps:LMFA01050203	IAO:0100001	lipidmaps:LMFA02000181	semapv:ManualMappingCuration		
lipidmaps:LMFA01050204	IAO:0100001	lipidmaps:LMFA02000182	semapv:ManualMappingCuration		
lipidmaps:LMFA01050205	IAO:0100001	lipidmaps:LMFA02000183	semapv:ManualMappingCuration		
lipidmaps:LMFA01050233	IAO:0100001	lipidmaps:LMFA02000184	semapv:ManualMappingCuration		
lipidmaps:LMFA01050234	IAO:0100001	lipidmaps:LMFA01050099	semapv:ManualMappingCuration		
lipidmaps:LMFA01050274	IAO:0100001	lipidmaps:LMFA02000185	semapv:ManualMappingCuration		
lipidmaps:LMFA01050276	IAO:0100001	lipidmaps:LMFA02000186	semapv:ManualMappingCuration		
lipidmaps:LMFA01050277	IAO:0100001	lipidmaps:LMFA02000187	semapv:ManualMappingCuration		
lipidmaps:LMFA01050278	IAO:0100001	lipidmaps:LMFA02000188	semapv:ManualMappingCuration		
lipidmaps:LMFA01050279	IAO:0100001	lipidmaps:LMFA02000189	semapv:ManualMappingCuration		
lipidmaps:LMFA01050280	IAO:0100001	lipidmaps:LMFA02000190	semapv:ManualMappingCuration		
lipidmaps:LMFA01050282	IAO:0100001	lipidmaps:LMFA02000191	semapv:ManualMappingCuration		
lipidmaps:LMFA01050283	IAO:0100001	lipidmaps:LMFA02000192	semapv:ManualMappingCuration		
lipidmaps:LMFA01050284	IAO:0100001	lipidmaps:LMFA02000193	semapv:ManualMappingCuration		
lipidmaps:LMFA01050285	IAO:0100001	lipidmaps:LMFA02000194	semapv:ManualMappingCuration		
lipidmaps:LMFA01050286	IAO:0100001	lipidmaps:LMFA02000195	semapv:ManualMappingCuration		
lipidmaps:LMFA01050287	IAO:0100001	lipidmaps:LMFA02000196	semapv:ManualMappingCuration		
lipidmaps:LMFA01050288	IAO:0100001	lipidmaps:LMFA02000197	semapv:ManualMappingCuration		
lipidmaps:LMFA01050289	IAO:0100001	lipidmaps:LMFA02000198	semapv:ManualMappingCuration		
lipidmaps:LMFA01050290	IAO:0100001	lipidmaps:LMFA02000199	semapv:ManualMappingCuration		
lipidmaps:LMFA01050291	IAO:0100001	lipidmaps:LMFA02000200	semapv:ManualMappingCuration		
lipidmaps:LMFA01050292	IAO:0100001	lipidmaps:LMFA02000201	semapv:ManualMappingCuration		
lipidmaps:LMFA01050293	IAO:0100001	lipidmaps:LMFA02000202	semapv:ManualMappingCuration		
lipidmaps:LMFA01050294	IAO:0100001	lipidmaps:LMFA02000203	semapv:ManualMappingCuration		
lipidmaps:LMFA01050295	IAO:0100001	lipidmaps:LMFA02000204	semapv:ManualMappingCuration		
lipidmaps:LMFA01050296	IAO:0100001	lipidmaps:LMFA02000205	semapv:ManualMappingCuration		
lipidmaps:LMFA01050297	IAO:0100001	lipidmaps:LMFA02000206	semapv:ManualMappingCuration		
lipidmaps:LMFA01050298	IAO:0100001	lipidmaps:LMFA02000207	semapv:ManualMappingCuration		
lipidmaps:LMFA01050299	IAO:0100001	lipidmaps:LMFA02000208	semapv:ManualMappingCuration		
lipidmaps:LMFA01050301	IAO:0100001	lipidmaps:LMFA02000209	semapv:ManualMappingCuration		
lipidmaps:LMFA01050302	IAO:0100001	lipidmaps:LMFA02000210	semapv:ManualMappingCuration		
lipidmaps:LMFA01050303	IAO:0100001	lipidmaps:LMFA02000211	semapv:ManualMappingCuration		
lipidmaps:LMFA01050304	IAO:0100001	lipidmaps:LMFA02000212	semapv:ManualMappingCuration		
lipidmaps:LMFA01050305	IAO:0100001	lipidmaps:LMFA02000213	semapv:ManualMappingCuration		
lipidmaps:LMFA01050306	IAO:0100001	lipidmaps:LMFA02000214	semapv:ManualMappingCuration		
lipidmaps:LMFA01050308	IAO:0100001	lipidmaps:LMFA02000215	semapv:ManualMappingCuration		
lipidmaps:LMFA01050309	IAO:0100001	lipidmaps:LMFA02000216	semapv:ManualMappingCuration		
lipidmaps:LMFA01050310	IAO:0100001	lipidmaps:LMFA02000217	semapv:ManualMappingCuration		
lipidmaps:LMFA01050311	IAO:0100001	lipidmaps:LMFA02000218	semapv:ManualMappingCuration		
lipidmaps:LMFA01050312	IAO:0100001	lipidmaps:LMFA02000219	semapv:ManualMappingCuration		
lipidmaps:LMFA01050331	IAO:0100001	lipidmaps:LMFA02000220	semapv:ManualMappingCuration		
lipidmaps:LMFA01050336	IAO:0100001	lipidmaps:LMFA02000221	semapv:ManualMappingCuration		
lipidmaps:LMFA01050337	IAO:0100001	lipidmaps:LMFA02000222	semapv:ManualMappingCuration		
lipidmaps:LMFA01050338	IAO:0100001	lipidmaps:LMFA02000223	semapv:ManualMappingCuration		
lipidmaps:LMFA01050344	IAO:0100001	lipidmaps:LMFA02000224	semapv:ManualMappingCuration		
lipidmaps:LMFA01050345	IAO:0100001	lipidmaps:LMFA02000225	semapv:ManualMappingCuration		
lipidmaps:LMFA01050346	IAO:0100001	lipidmaps:LMFA02000226	semapv:ManualMappingCuration		
lipidmaps:LMFA01050348	IAO:0100001	lipidmaps:LMFA02000227	semapv:ManualMappingCuration		
lipidmaps:LMFA01050349	IAO:0100001	lipidmaps:LMFA02000228	semapv:ManualMappingCuration		
lipidmaps:LMFA01050350	IAO:0100001	lipidmaps:LMFA02000229	semapv:ManualMappingCuration		
lipidmaps:LMFA01050351	IAO:0100001	lipidmaps:LMFA02000230	semapv:ManualMappingCuration		
lipidmaps:LMFA01050353	IAO:0100001	lipidmaps:LMFA02000231	semapv:ManualMappingCuration		
lipidmaps:LMFA01050354	IAO:0100001	lipidmaps:LMFA02000232	semapv:ManualMappingCuration		
lipidmaps:LMFA01050355	IAO:0100001	lipidmaps:LMFA02000233	semapv:ManualMappingCuration		
lipidmaps:LMFA01050357	IAO:0100001	lipidmaps:LMFA02000234	semapv:ManualMappingCuration		
lipidmaps:LMFA01050358	IAO:0100001	lipidmaps:LMFA02000235	semapv:ManualMappingCuration		
lipidmaps:LMFA01050359	IAO:0100001	lipidmaps:LMFA02000236	semapv:ManualMappingCuration		
lipidmaps:LMFA01050360	IAO:0100001	lipidmaps:LMFA02000237	semapv:ManualMappingCuration		
lipidmaps:LMFA01050369	IAO:0100001	lipidmaps:LMFA02000238	semapv:ManualMappingCuration		
lipidmaps:LMFA01050379	IAO:0100001	lipidmaps:LMFA02000239	semapv:ManualMappingCuration		
lipidmaps:LMFA01060060	IAO:0100001	lipidmaps:LMFA02000240	semapv:ManualMappingCuration		
lipidmaps:LMFA01060061	IAO:0100001	lipidmaps:LMFA02000241	semapv:ManualMappingCuration		
lipidmaps:LMFA01060062	IAO:0100001	lipidmaps:LMFA02000242	semapv:ManualMappingCuration		
lipidmaps:LMFA01060063	IAO:0100001	lipidmaps:LMFA02000243	semapv:ManualMappingCuration		
lipidmaps:LMFA01060064	IAO:0100001	lipidmaps:LMFA02000244	semapv:ManualMappingCuration		
lipidmaps:LMFA01060065	IAO:0100001	lipidmaps:LMFA02000245	semapv:ManualMappingCuration		
lipidmaps:LMFA01060066	IAO:0100001	lipidmaps:LMFA02000246	semapv:ManualMappingCuration		
lipidmaps:LMFA01060067	IAO:0100001	lipidmaps:LMFA02000247	semapv:ManualMappingCuration		
lipidmaps:LMFA01060068	IAO:0100001	lipidmaps:LMFA02000248	semapv:ManualMappingCuration		
lipidmaps:LMFA01060069	IAO:0100001	lipidmaps:LMFA02000249	semapv:ManualMappingCuration		
lipidmaps:LMFA01060070	IAO:0100001	lipidmaps:LMFA02000250	semapv:ManualMappingCuration		
lipidmaps:LMFA01060071	IAO:0100001	lipidmaps:LMFA02000251	semapv:ManualMappingCuration		
lipidmaps:LMFA01060072	IAO:0100001	lipidmaps:LMFA02000252	semapv:ManualMappingCuration		
lipidmaps:LMFA01060106	IAO:0100001	lipidmaps:LMFA02000253	semapv:ManualMappingCuration		
lipidmaps:LMFA01060110	IAO:0100001	lipidmaps:LMFA02000254	semapv:ManualMappingCuration		
lipidmaps:LMFA01060112	IAO:0100001	lipidmaps:LMFA02000255	semapv:ManualMappingCuration		
lipidmaps:LMFA01060113	IAO:0100001	lipidmaps:LMFA02000256	semapv:ManualMappingCuration		
lipidmaps:LMFA01060114	IAO:0100001	lipidmaps:LMFA02000257	semapv:ManualMappingCuration		
lipidmaps:LMFA01060115	IAO:0100001	lipidmaps:LMFA02000258	semapv:ManualMappingCuration		
lipidmaps:LMFA01060116	IAO:0100001	lipidmaps:LMFA02000259	semapv:ManualMappingCuration		
lipidmaps:LMFA01060117	IAO:0100001	lipidmaps:LMFA02000260	semapv:ManualMappingCuration		
lipidmaps:LMFA01060118	IAO:0100001	lipidmaps:LMFA02000261	semapv:ManualMappingCuration		
lipidmaps:LMFA01060119	IAO:0100001	lipidmaps:LMFA02000262	semapv:ManualMappingCuration		
lipidmaps:LMFA01060120	IAO:0100001	lipidmaps:LMFA02000263	semapv:ManualMappingCuration		
lipidmaps:LMFA01060121	IAO:0100001	lipidmaps:LMFA02000264	semapv:ManualMappingCuration		
lipidmaps:LMFA01060122	IAO:0100001	lipidmaps:LMFA02000265	semapv:ManualMappingCuration		
lipidmaps:LMFA01060123	IAO:0100001	lipidmaps:LMFA02000266	semapv:ManualMappingCuration		
lipidmaps:LMFA01060124	IAO:0100001	lipidmaps:LMFA02000267	semapv:ManualMappingCuration		
lipidmaps:LMFA01060125	IAO:0100001	lipidmaps:LMFA02000268	semapv:ManualMappingCuration		
lipidmaps:LMFA01060126	IAO:0100001	lipidmaps:LMFA02000269	semapv:ManualMappingCuration		
lipidmaps:LMFA01060127	IAO:0100001	lipidmaps:LMFA02000270	semapv:ManualMappingCuration		
lipidmaps:LMFA01060163	IAO:0100001	lipidmaps:LMFA02000271	semapv:ManualMappingCuration		
lipidmaps:LMFA01060164	IAO:0100001	lipidmaps:LMFA02000272	semapv:ManualMappingCuration		
lipidmaps:LMFA01060175	IAO:0100001	lipidmaps:LMFA02000273	semapv:ManualMappingCuration		
lipidmaps:LMFA01060177	IAO:0100001	lipidmaps:LMFA02000274	semapv:ManualMappingCuration		
lipidmaps:LMFA01070001	IAO:0100001	lipidmaps:LMFA02000275	semapv:ManualMappingCuration		
lipidmaps:LMFA01070002	IAO:0100001	lipidmaps:LMFA02000276	semapv:ManualMappingCuration		
lipidmaps:LMFA01070003	IAO:0100001	lipidmaps:LMFA02000277	semapv:ManualMappingCuration		
lipidmaps:LMFA01070004	IAO:0100001	lipidmaps:LMFA02000278	semapv:ManualMappingCuration		
lipidmaps:LMFA01070005	IAO:0100001	lipidmaps:LMFA02000279	semapv:ManualMappingCuration		
lipidmaps:LMFA01070011	IAO:0100001	lipidmaps:LMFA02000280	semapv:ManualMappingCuration		
lipidmaps:LMFA01070015	IAO:0100001	lipidmaps:LMFA02000281	semapv:ManualMappingCuration		
lipidmaps:LMFA01070017	IAO:0100001	lipidmaps:LMFA02000282	semapv:ManualMappingCuration		
lipidmaps:LMFA01070018	IAO:0100001	lipidmaps:LMFA02000283	semapv:ManualMappingCuration		
lipidmaps:LMFA02020014	IAO:0100001	lipidmaps:LMFA02020206	semapv:ManualMappingCuration	2021-09-13	
lipidmaps:LMFA02020018	IAO:0100001	lipidmaps:LMFA02000099	semapv:ManualMappingCuration		
lipidmaps:LMFA02020019	IAO:0100001	lipidmaps:LMFA02000100	semapv:ManualMappingCuration		
lipidmaps:LMFA02020020	IAO:0100001	lipidmaps:LMFA02000101	semapv:ManualMappingCuration		
lipidmaps:LMFA02020021	IAO:0100001	lipidmaps:LMFA02000102	semapv:ManualMappingCuration		
lipidmaps:LMFA02020022	IAO:0100001	lipidmaps:LMFA02000103	semapv:ManualMappingCuration		
lipidmaps:LMFA02020023	IAO:0100001	lipidmaps:LMFA02000104	semapv:ManualMappingCuration		
lipidmaps:LMFA02020024	IAO:0100001	lipidmaps:LMFA02000105	semapv:ManualMappingCuration		
lipidmaps:LMFA02020025	IAO:0100001	lipidmaps:LMFA02000106	semapv:ManualMappingCuration		
lipidmaps:LMFA02020026	IAO:0100001	lipidmaps:LMFA02000107	semapv:ManualMappingCuration		
lipidmaps:LMFA02020027	IAO:0100001	lipidmaps:LMFA02000108	semapv:ManualMappingCuration		
lipidmaps:LMFA02020028	IAO:0100001	lipidmaps:LMFA02000109	semapv:ManualMappingCuration		
lipidmaps:LMFA02020029	IAO:0100001	lipidmaps:LMFA02000110	semapv:ManualMappingCuration		
lipidmaps:LMFA02020030	IAO:0100001	lipidmaps:LMFA02000111	semapv:ManualMappingCuration		
lipidmaps:LMFA02020031	IAO:0100001	lipidmaps:LMFA02000112	semapv:ManualMappingCuration		
lipidmaps:LMFA02020032	IAO:0100001	lipidmaps:LMFA02000113	semapv:ManualMappingCuration		
lipidmaps:LMFA02020033	IAO:0100001	lipidmaps:LMFA02000114	semapv:ManualMappingCuration		
lipidmaps:LMFA02020034	IAO:0100001	lipidmaps:LMFA02000115	semapv:ManualMappingCuration		
lipidmaps:LMFA02020035	IAO:0100001	lipidmaps:LMFA02000116	semapv:ManualMappingCuration		
lipidmaps:LMFA02020036	IAO:0100001	lipidmaps:LMFA02000117	semapv:ManualMappingCuration		
lipidmaps:LMFA02020037	IAO:0100001	lipidmaps:LMFA02000118	semapv:ManualMappingCuration		
lipidmaps:LMFA02020038	IAO:0100001	lipidmaps:LMFA02000119	semapv:ManualMappingCuration		
lipidmaps:LMFA02020039	IAO:0100001	lipidmaps:LMFA02000120	semapv:ManualMappingCuration		
lipidmaps:LMFA02020040	IAO:0100001	lipidmaps:LMFA02000121	semapv:ManualMappingCuration		
lipidmaps:LMFA02020041	IAO:0100001	lipidmaps:LMFA02000122	semapv:ManualMappingCuration		
lipidmaps:LMFA02020042	IAO:0100001	lipidmaps:LMFA02000123	semapv:ManualMappingCuration		
lipidmaps:LMFA02020043	IAO:0100001	lipidmaps:LMFA02000124	semapv:ManualMappingCuration		
lipidmaps:LMFA02020044	IAO:0100001	lipidmaps:LMFA02000125	semapv:ManualMappingCuration		
lipidmaps:LMFA02020045	IAO:0100001	lipidmaps:LMFA02000126	semapv:ManualMappingCuration		
lipidmaps:LMFA02020046	IAO:0100001	lipidmaps:LMFA02000127	semapv:ManualMappingCuration		
lipidmaps:LMFA02020047	IAO:0100001	lipidmaps:LMFA02000128	semapv:ManualMappingCuration		
lipidmaps:LMFA02020048	IAO:0100001	lipidmaps:LMFA02000129	semapv:ManualMappingCuration		
lipidmaps:LMFA02020049	IAO:0100001	lipidmaps:LMFA02000130	semapv:ManualMappingCuration		
lipidmaps:LMFA02020050	IAO:0100001	lipidmaps:LMFA02000131	semapv:ManualMappingCuration		
lipidmaps:LMFA02020051	IAO:0100001	lipidmaps:LMFA02000132	semapv:ManualMappingCuration		
lipidmaps:LMFA02020052	IAO:0100001	lipidmaps:LMFA02000133	semapv:ManualMappingCuration		
lipidmaps:LMFA02020053	IAO:0100001	lipidmaps:LMFA02000134	semapv:ManualMappingCuration		
lipidmaps:LMFA02020054	IAO:0100001	lipidmaps:LMFA02000135	semapv:ManualMappingCuration		
lipidmaps:LMFA02020055	IAO:0100001	lipidmaps:LMFA02000136	semapv:ManualMappingCuration		
lipidmaps:LMFA02020056	IAO:0100001	lipidmaps:LMFA02000137	semapv:ManualMappingCuration		
lipidmaps:LMFA02020057	IAO:0100001	lipidmaps:LMFA02000138	semapv:ManualMappingCuration		
lipidmaps:LMFA02020058	IAO:0100001	lipidmaps:LMFA02000139	semapv:ManualMappingCuration		
lipidmaps:LMFA02020059	IAO:0100001	lipidmaps:LMFA02000140	semapv:ManualMappingCuration		
lipidmaps:LMFA02020060	IAO:0100001	lipidmaps:LMFA02000141	semapv:ManualMappingCuration		
lipidmaps:LMFA02020061	IAO:0100001	lipidmaps:LMFA02000142	semapv:ManualMappingCuration		
lipidmaps:LMFA02020062	IAO:0100001	lipidmaps:LMFA02000143	semapv:ManualMappingCuration		
lipidmaps:LMFA02020063	IAO:0100001	lipidmaps:LMFA02000144	semapv:ManualMappingCuration		
lipidmaps:LMFA02020064	IAO:0100001	lipidmaps:LMFA02000145	semapv:ManualMappingCuration		
lipidmaps:LMFA02020065	IAO:0100001	lipidmaps:LMFA02000146	semapv:ManualMappingCuration		
lipidmaps:LMFA02020066	IAO:0100001	lipidmaps:LMFA02000147	semapv:ManualMappingCuration		
lipidmaps:LMFA02020067	IAO:0100001	lipidmaps:LMFA02000148	semapv:ManualMappingCuration		
lipidmaps:LMFA02020068	IAO:0100001	lipidmaps:LMFA02000149	semapv:ManualMappingCuration		
lipidmaps:LMFA02020069	IAO:0100001	lipidmaps:LMFA02000150	semapv:ManualMappingCuration		
lipidmaps:LMFA02020070	IAO:0100001	lipidmaps:LMFA02000151	semapv:ManualMappingCuration		
lipidmaps:LMFA02020071	IAO:0100001	lipidmaps:LMFA02000152	semapv:ManualMappingCuration		
lipidmaps:LMFA02020072	IAO:0100001	lipidmaps:LMFA02000153	semapv:ManualMappingCuration		
lipidmaps:LMFA02020073	IAO:0100001	lipidmaps:LMFA02000154	semapv:ManualMappingCuration		
lipidmaps:LMFA02020074	IAO:0100001	lipidmaps:LMFA02000155	semapv:ManualMappingCuration		
lipidmaps:LMFA02020075	IAO:0100001	lipidmaps:LMFA02000156	semapv:ManualMappingCuration		
lipidmaps:LMFA02020076	IAO:0100001	lipidmaps:LMFA02000157	semapv:ManualMappingCuration		
lipidmaps:LMFA02020077	IAO:0100001	lipidmaps:LMFA02000158	semapv:ManualMappingCuration		
lipidmaps:LMFA02020078	IAO:0100001	lipidmaps:LMFA02000159	semapv:ManualMappingCuration		
lipidmaps:LMFA02020079	IAO:0100001	lipidmaps:LMFA02000160	semapv:ManualMappingCuration		
lipidmaps:LMFA02020080	IAO:0100001	lipidmaps:LMFA02000161	semapv:ManualMappingCuration		
lipidmaps:LMFA02020081	IAO:0100001	lipidmaps:LMFA02000162	semapv:ManualMappingCuration		
lipidmaps:LMFA02020082	IAO:0100001	lipidmaps:LMFA02000163	semapv:ManualMappingCuration		
lipidmaps:LMFA02020083	IAO:0100001	lipidmaps:LMFA02000164	semapv:ManualMappingCuration		
lipidmaps:LMFA02020084	IAO:0100001	lipidmaps:LMFA02000165	semapv:ManualMappingCuration		
lipidmaps:LMFA02020085	IAO:0100001	lipidmaps:LMFA02000166	semapv:ManualMappingCuration		
lipidmaps:LMFA02020086	IAO:0100001	lipidmaps:LMFA02000167	semapv:ManualMappingCuration		
lipidmaps:LMFA02020087	IAO:0100001	lipidmaps:LMFA02000168	semapv:ManualMappingCuration		
lipidmaps:LMFA02020088	IAO:0100001	lipidmaps:LMFA02000169	semapv:ManualMappingCuration		
lipidmaps:LMFA02020089	IAO:0100001	lipidmaps:LMFA02000170	semapv:ManualMappingCuration		
lipidmaps:LMFA02020090	IAO:0100001	lipidmaps:LMFA02000171	semapv:ManualMappingCuration		
lipidmaps:LMFA02020091	IAO:0100001	lipidmaps:LMFA02000172	semapv:ManualMappingCuration		
lipidmaps:LMFA02020092	IAO:0100001	lipidmaps:LMFA02000173	semapv:ManualMappingCuration		
lipidmaps:LMFA02020093	IAO:0100001	lipidmaps:LMFA02000174	semapv:ManualMappingCuration		
lipidmaps:LMFA02020094	IAO:0100001	lipidmaps:LMFA02000175	semapv:ManualMappingCuration		
lipidmaps:LMFA02020095	IAO:0100001	lipidmaps:LMFA02000176	semapv:ManualMappingCuration		
lipidmaps:LMFA02020096	IAO:0100001	lipidmaps:LMFA02000177	semapv:ManualMappingCuration		
lipidmaps:LMFA02020097	IAO:0100001	lipidmaps:LMFA02000178	semapv:ManualMappingCuration		
lipidmaps:LMFA02020098	IAO:0100001	lipidmaps:LMFA02000179	semapv:ManualMappingCuration		
lipidmaps:LMFA02020099	IAO:0100001	lipidmaps:LMFA02000180	semapv:ManualMappingCuration		
lipidmaps:LMFA02020100	IAO:0100001	lipidmaps:LMFA02000181	semapv:ManualMappingCuration		
lipidmaps:LMFA02020101	IAO:0100001	lipidmaps:LMFA02000182	semapv:ManualMappingCuration		
lipidmaps:LMFA02020102	IAO:0100001	lipidmaps:LMFA02000183	semapv:ManualMappingCuration		
lipidmaps:LMFA02020103	IAO:0100001	lipidmaps:LMFA02000184	semapv:ManualMappingCuration		
lipidmaps:LMFA02020104	IAO:0100001	lipidmaps:LMFA02000185	semapv:ManualMappingCuration		
lipidmaps:LMFA02020105	IAO:0100001	lipidmaps:LMFA02000186	semapv:ManualMappingCuration		
lipidmaps:LMFA02020106	IAO:0100001	lipidmaps:LMFA02000187	semapv:ManualMappingCuration		
lipidmaps:LMFA02020107	IAO:0100001	lipidmaps:LMFA02000188	semapv:ManualMappingCuration		
lipidmaps:LMFA02020108	IAO:0100001	lipidmaps:LMFA02000189	semapv:ManualMappingCuration		
lipidmaps:LMFA02020109	IAO:0100001	lipidmaps:LMFA02000190	semapv:ManualMappingCuration		
lipidmaps:LMFA02020110	IAO:0100001	lipidmaps:LMFA02000191	semapv:ManualMappingCuration		
lipidmaps:LMFA02020111	IAO:0100001	lipidmaps:LMFA02000192	semapv:ManualMappingCuration		
lipidmaps:LMFA02020112	IAO:0100001	lipidmaps:LMFA02000193	semapv:ManualMappingCuration		
lipidmaps:LMFA02020113	IAO:0100001	lipidmaps:LMFA02000194	semapv:ManualMappingCuration		
lipidmaps:LMFA02020114	IAO:0100001	lipidmaps:LMFA02000195	semapv:ManualMappingCuration		
lipidmaps:LMFA02020115	IAO:0100001	lipidmaps:LMFA02000196	semapv:ManualMappingCuration		
lipidmaps:LMFA02020116	IAO:0100001	lipidmaps:LMFA02000197	semapv:ManualMappingCuration		
lipidmaps:LMFA02020117	IAO:0100001	lipidmaps:LMFA02000198	semapv:ManualMappingCuration		
lipidmaps:LMFA02020118	IAO:0100001	lipidmaps:LMFA02000199	semapv:ManualMappingCuration		
lipidmaps:LMFA02020119	IAO:0100001	lipidmaps:LMFA02000200	semapv:ManualMappingCuration		
lipidmaps:LMFA02020120	IAO:0100001	lipidmaps:LMFA02000201	semapv:ManualMappingCuration		
lipidmaps:LMFA02020121	IAO:0100001	lipidmaps:LMFA02000202	semapv:ManualMappingCuration		
lipidmaps:LMFA02020122	IAO:0100001	lipidmaps:LMFA02000203	semapv:ManualMappingCuration		
lipidmaps:LMFA02020123	IAO:0100001	lipidmaps:LMFA02000204	semapv:ManualMappingCuration		
lipidmaps:LMFA02020124	IAO:0100001	lipidmaps:LMFA02000205	semapv:ManualMappingCuration		
lipidmaps:LMFA02020125	IAO:0100001	lipidmaps:LMFA02000206	semapv:ManualMappingCuration		
lipidmaps:LMFA02020126	IAO:0100001	lipidmaps:LMFA02000207	semapv:ManualMappingCuration		
lipidmaps:LMFA02020127	IAO:0100001	lipidmaps:LMFA02000208	semapv:ManualMappingCuration		
lipidmaps:LMFA02020128	IAO:0100001	lipidmaps:LMFA02000209	semapv:ManualMappingCuration		
lipidmaps:LMFA02020129	IAO:0100001	lipidmaps:LMFA02000210	semapv:ManualMappingCuration		
lipidmaps:LMFA02020130	IAO:0100001	lipidmaps:LMFA02000211	semapv:ManualMappingCuration		
lipidmaps:LMFA02020131	IAO:0100001	lipidmaps:LMFA02000212	semapv:ManualMappingCuration		
lipidmaps:LMFA02020132	IAO:0100001	lipidmaps:LMFA02000213	semapv:ManualMappingCuration		
lipidmaps:LMFA02020133	IAO:0100001	lipidmaps:LMFA02000214	semapv:ManualMappingCuration		
lipidmaps:LMFA02020134	IAO:0100001	lipidmaps:LMFA02000215	semapv:ManualMappingCuration		
lipidmaps:LMFA02020135	IAO:0100001	lipidmaps:LMFA02000216	semapv:ManualMappingCuration		
lipidmaps:LMFA02020136	IAO:0100001	lipidmaps:LMFA02000217	semapv:ManualMappingCuration		
lipidmaps:LMFA02020137	IAO:0100001	lipidmaps:LMFA02000218	semapv:ManualMappingCuration		
lipidmaps:LMFA02020138	IAO:0100001	lipidmaps:LMFA02000219	semapv:ManualMappingCuration		
lipidmaps:LMFA02020139	IAO:0100001	lipidmaps:LMFA02000220	semapv:ManualMappingCuration		
lipidmaps:LMFA02020140	IAO:0100001	lipidmaps:LMFA02000221	semapv:ManualMappingCuration		
lipidmaps:LMFA02020141	IAO:0100001	lipidmaps:LMFA02000222	semapv:ManualMappingCuration		
lipidmaps:LMFA02020142	IAO:0100001	lipidmaps:LMFA02000223	semapv:ManualMappingCuration		
lipidmaps:LMFA02020143	IAO:0100001	lipidmaps:LMFA02000224	semapv:ManualMappingCuration		
lipidmaps:LMFA02020144	IAO:0100001	lipidmaps:LMFA02000225	semapv:ManualMappingCuration		
lipidmaps:LMFA02020145	IAO:0100001	lipidmaps:LMFA02000226	semapv:ManualMappingCuration		
lipidmaps:LMFA02020146	IAO:0100001	lipidmaps:LMFA02000227	semapv:ManualMappingCuration		
lipidmaps:LMFA02020147	IAO:0100001	lipidmaps:LMFA02000228	semapv:ManualMappingCuration		
lipidmaps:LMFA02020148	IAO:0100001	lipidmaps:LMFA02000229	semapv:ManualMappingCuration		
lipidmaps:LMFA02020149	IAO:0100001	lipidmaps:LMFA02000230	semapv:ManualMappingCuration		
lipidmaps:LMFA02020150	IAO:0100001	lipidmaps:LMFA02000231	semapv:ManualMappingCuration		
lipidmaps:LMFA02020151	IAO:0100001	lipidmaps:LMFA02000232	semapv:ManualMappingCuration		
lipidmaps:LMFA02020152	IAO:0100001	lipidmaps:LMFA02000233	semapv:ManualMappingCuration		
lipidmaps:LMFA02020153	IAO:0100001	lipidmaps:LMFA02000234	semapv:ManualMappingCuration		
