#did	when	nextofkin
Q18351604		Q2204067
Q18394629		Q2204067
Q20937026		Q2204067
Q4066272		Q2400152
Q12529320		Q2400152
Q23823963		Q2788153
Q65162410		Q4726990
Q10492946		Q4747075
Q48566691		Q4747075
Q27992659		Q4968566
Q16117542		Q7251413
Q13165300		Q7391292
Q15839061		Q7391292
Q21287522		Q7391292
Q25702810		Q7391292
Q65163743		Q7697766
Q111304281		Q7697766
Q25323809		Q17190515
Q5374838		Q18476657
Q48566826		Q18476657
Q48566746		Q19598140
Q28852436		Q27430123
Q28852698		Q27430123
Q28852690		Q28852429
Q96377268		Q48566655
Q81977854		Q55344302
Q48566805		Q7700570
Q28852412		Q22668726
Q28852677		Q22668726
Q97353710		Q22668726
Q10683106		Q25048068
Q100257717		Q25048068
Q111730989		Q25048068
Q76084475		Q27270059
Q72482204		Q27290177
Q28852753		Q28852345
Q28852696		Q28852434
Q48566686		Q28856135
Q48566656		Q28859529
Q65167830		Q4046265
Q4896097		Q4084882
Q12821931		Q5520338
Q27105718		Q5663741
Q65229230		Q5723218
Q65167210		Q5955531
Q48996881		Q9197419
Q58546032		Q9361641
Q81976693		Q10615076
Q18923058		Q11370588
Q20156239		Q11370588
Q24900956		Q11370588
Q16082239		Q15057699
Q72470683		Q22683540
Q27149161		Q25323729
Q105071125		Q26900199
Q27155455		Q27032499
Q109356755		Q27104004
Q28209502		Q27075653
Q27105160		Q27077120
Q48987784		Q27077199
Q72467682		Q27077684
Q72480130		Q27077781
Q72514017		Q27077809
Q72505475		Q27077969
Q72509454		Q27078038
Q72484822		Q27078097
Q72498234		Q27082883
Q48989220		Q27087553
Q17638258		Q2159860
Q15634160		Q2191936
Q18620016		Q2196683
Q28457843		Q2216812
Q6172545		Q2246598
Q12439818		Q2246598
Q7371352		Q2254194
Q17630360		Q2255407
Q24185276		Q2278916
Q18944664		Q2303156
Q27236230		Q2303156
Q27117333		Q2311880
Q27263942		Q2341055
Q27113588		Q2345425
Q47293411		Q2345425
Q4726665		Q2362603
Q31073937		Q2365760
Q65168296		Q2421278
Q65224229		Q2423101
Q61128092		Q2452855
Q4917160		Q2509768
Q20965311		Q2509768
Q5673490		Q2552927
Q113348643		Q2552927
Q72479903		Q2570844
Q5974150		Q2579108
Q65164765		Q2579108
Q7168729		Q2594205
Q18384087		Q2601530
Q31380700		Q2609815
Q12568242		Q2619971
Q20817279		Q2619971
Q2823287		Q2622702
Q4291663		Q2622702
Q11751634		Q2622702
Q12447499		Q2622702
Q3732779		Q2627834
Q12458796		Q2627834
Q18211790		Q2647468
Q12417172		Q2739953
Q11713271		Q2754775
Q111367781		Q2754775
Q27279613		Q2813826
Q18611705		Q2815978
Q11066024		Q2815995
Q82099403		Q2816003
Q63410111		Q63410072
Q82854506		Q65224815
Q76421506		Q72441419
Q43397060		Q27134979
Q201312		Q27135598
Q27165172		Q72515103
Q72440858		Q27136996
Q58232396		Q37864045
Q4493346		Q55781166
Q85952580		Q55781166
Q63410078		Q63410014
Q63412491		Q63412490
Q76506853		Q72444231
Q109328860		Q27104943
Q28209789		Q27105423
Q55603281		Q27113960
Q63398400		Q18212182
Q27288409		Q18212211
Q20979790		Q18213083
Q23034944		Q18226455
Q20986221		Q18234760
Q27265031		Q18324709
Q56314548		Q18326479
Q21099360		Q18350076
Q22075871		Q18350076
Q65167410		Q18398302
Q27260348		Q18657647
Q25473594		Q18663386
Q27132360		Q18663386
Q3524663		Q18692307
Q25344602		Q18692307
Q12416863		Q4115289
Q12448469		Q4115321
Q16717987		Q4119955
Q12442961		Q4120057
Q15726003		Q4138095
Q9376264		Q4138111
Q11129379		Q4138111
Q11855139		Q4138121
Q12122931		Q4161980
Q6553953		Q4291622
Q76085414		Q4291622
Q27256455		Q4300037
Q27117335		Q18844575
Q27270872		Q18845267
Q27275110		Q18845391
Q27277164		Q18845393
Q72478950		Q27123009
Q72469924		Q27123256
Q72466416		Q27124163
Q72506305		Q27124179
Q72485450		Q27124353
Q2089342		Q1207808
Q2310779		Q1209387
Q31310563		Q1209387
Q11790515		Q1216264
Q15634122		Q1270302
Q15634109		Q1287838
Q2303160		Q1300070
Q18601367		Q1300070
Q65162450		Q1392795
Q15725612		Q1493560
Q20968577		Q1562648
Q12438730		Q1607905
Q15643228		Q1607905
Q16634330		Q1607905
Q65162694		Q1645622
Q20670664		Q1646591
Q15628075		Q1671962
Q28191019		Q1674518
Q15709263		Q1689157
Q11333375		Q1694462
Q15634247		Q1694462
Q7048520		Q1722024
Q11345996		Q1747583
Q20964928		Q1880736
Q20966010		Q1884806
Q26989375		Q1884806
Q20817268		Q1929845
Q18343389		Q1933902
Q20887174		Q1978959
Q96410833		Q1995523
Q5323895		Q2007270
Q15953423		Q2077677
Q18845542		Q2077677
Q81987530		Q2077677
Q21099680		Q2104833
Q27149746		Q2110317
Q20966420		Q2148325
Q2362501		Q76708691
Q27107059		Q16897539
Q27074694		Q17014648
Q82935574		Q17057154
Q27155594		Q17122484
Q18212394		Q17330238
Q15730244		Q17563007
Q22075893		Q17630273
Q76512011		Q18209791
Q28410839		Q18211631
Q27256159		Q18211836
Q48937712		Q18211912
Q60646320		Q18479302
Q20966545		Q18555422
Q27137014		Q22329225
Q44115454		Q26998354
Q27114202		Q27094631
Q110682392		Q27094631
Q63395640		Q3597981
Q15410854		Q3608257
Q4067588		Q3621274
Q4853468		Q3633651
Q27106004		Q3639306
Q13166014		Q3679310
Q104924536		Q3687023
Q5404834		Q3733839
Q18732417		Q3740628
Q72500880		Q3740715
Q5443208		Q3742414
Q15628156		Q3809537
Q27159021		Q3809537
Q6543525		Q3832015
Q13027780		Q3858659
Q27158314		Q3869305
Q72482119		Q27103541
Q4314191		Q3963919
Q5260813		Q3992411
Q30315117		Q4006488
Q86010331		Q4006488
Q15633947		Q4057596
Q21099543		Q4060108
Q2436773		Q4096896
Q15632873		Q4096901
Q72480429		Q27159910
Q73589399		Q85746641
Q11773807		Q66194
Q12168787		Q66194
Q65293297		Q179996
Q5734188		Q209241
Q12690253		Q407280
Q19759587		Q411317
Q15639361		Q413370
Q21850534		Q422273
Q49857268		Q426549
Q7595747		Q439099
Q10930681		Q439099
Q76416830		Q439099
Q27162289		Q617126
Q109039248		Q635415
Q104253021		Q907939
Q21657126		Q908702
Q28209691		Q27088175
Q72490564		Q27088338
Q28444696		Q27088552
Q30689031		Q27088612
Q17161941		Q108702082
Q72515713		Q27089039
Q27466693		Q27095059
Q72466581		Q27095241
Q72515278		Q27095370
Q25399199		Q27095533
Q105161441		Q27095533
Q25323765		Q1209394
Q11812385		Q1230226
Q12540666		Q1230226
Q19366021		Q1230226
Q56708982		Q1327815
Q6174985		Q1364871
Q13043714		Q1364871
Q12642431		Q1416224
Q7515012		Q1741093
Q97167711		Q2069698
Q6093818		Q2069797
Q50573443		Q2069797
Q11922687		Q2151963
Q27109004		Q2396216
Q5666504		Q3221490
Q72509389		Q3995932
Q6152686		Q4463083
Q13113598		Q4493247
Q25523941		Q4493247
Q14849835		Q4501376
Q20817280		Q5443648
Q27105782		Q5676874
Q12019494		Q5732068
Q17983579		Q5732068
Q19722195		Q5732068
Q11109034		Q6138969
Q72488984		Q6823656
Q72504610		Q8485944
Q72485210		Q15426267
Q55581347		Q15627984
Q21704060		Q15628135
Q72461923		Q15634141
Q17003689		Q15632707
Q56649935		Q15632721
Q97376950		Q15633277
Q15730220		Q4337162
Q65167542		Q4348178
Q72515638		Q4381806
Q5405672		Q4394321
Q10374763		Q4395668
Q25351927		Q4395668
Q6123370		Q4413415
Q18657650		Q4445790
Q15857718		Q4445840
Q31190307		Q4456134
Q4796456		Q4456626
Q27988719		Q27109331
Q72488957		Q27109396
Q103866938		Q27110004
Q108653840		Q69647353
Q76534560		Q72444217
Q76084579		Q27094063
Q72443609		Q27094083
Q72480397		Q27094170
Q72508258		Q27094350
Q76100525		Q27094393
Q27280009		Q27094435
Q27155868		Q27094452
Q40888222		Q27094452
Q72438855		Q27089174
Q28688838		Q27089247
Q72488832		Q27089363
Q31190423		Q27089419
Q27466695		Q27093022
Q72482122		Q27139082
Q72496533		Q27126506
Q72509384		Q15634134
Q27284040		Q15725701
Q16857500		Q15726008
Q27253848		Q15726087
Q27146463		Q15726184
Q18212155		Q15730263
Q27135744		Q15964922
Q82124539		Q27127201
Q107315466		Q27127201
Q21099032		Q16295007
Q25515271		Q16295007
Q20054521		Q16322576
Q27286586		Q16527588
Q72271644		Q16534298
Q48937540		Q16714804
Q28209695		Q27097167
Q72483117		Q27097184
Q28209562		Q27160645
Q72496958		Q27165473
Q105091092		Q82874792
Q106041692		Q27237315
Q63392745		Q19862517
Q27107157		Q20054531
Q72506639		Q20671903
Q27266243		Q20707011
Q21028704		Q20707510
Q72508948		Q20890502
Q54410021		Q20966422
Q98205922		Q27154974
Q30587733		Q27161892
Q28687757		Q72512570
Q1035379		Q27116560
Q27105924		Q25099886
Q26840994		Q26840968
Q1759296		Q27077235
Q81984378		Q27087955
Q27149803		Q27095723
Q27187920		Q27103499
Q28209775		Q27098246
Q28529681		Q27098329
Q16556332		Q27106665
Q72482297		Q27101874
Q59284678		Q27096705
Q28194738		Q27096716
Q72471179		Q27096855
Q28209627		Q27116324
Q31840042		Q27116641
Q27990969		Q27116935
Q80529670		Q27117050
Q72464853		Q27117157
Q72482447		Q27117291
Q65096130		Q27119774
Q27093274		Q27120518
Q72443624		Q27120750
Q30915993		Q27120983
Q72469235		Q27121177
Q65167975		Q4650666
Q4726905		Q4673274
Q30895823		Q4673299
Q81983876		Q4673299
Q16527336		Q4690888
Q65167232		Q4721853
Q55663458		Q4737382
Q65167240		Q4745975
Q27456519		Q4835624
Q108771765		Q4860707
Q112331510		Q4860707
Q10912468		Q4917161
Q76009900		Q5013768
Q12456988		Q5017043
Q9696502		Q5037853
Q65167370		Q5039678
Q16882791		Q4493197
Q106921287		Q4498200
Q12455635		Q4498238
Q11129383		Q4498247
Q82908972		Q4505497
Q16633760		Q4545694
Q25515126		Q4562049
Q65167207		Q4637132
Q27254402		Q21098929
Q89628802		Q21099244
Q22829632		Q21495322
Q27282556		Q21495322
Q27162055		Q21547157
Q27116239		Q21994864
Q17152625		Q22075856
Q39045903		Q27256314
Q97704017		Q82860474
Q72440323		Q2817100
Q72492484		Q2823280
Q8189745		Q2825338
Q10286982		Q2825338
Q15726018		Q2852723
Q4498190		Q2964147
Q25404233		Q3028844
Q15726004		Q3047391
Q86012285		Q3048749
Q27461564		Q3066403
Q27291327		Q3068331
Q15726079		Q3073725
Q63395892		Q3133329
Q4493203		Q3239166
Q11698363		Q3239166
Q12424740		Q3239166
Q27110391		Q3239166
Q110050636		Q27115979
Q30336972		Q27116218
Q65224763		Q27116222
Q28209682		Q27116302
Q16045657		Q3303006
Q27292378		Q3333247
Q26841268		Q3333299
Q49088377		Q3333421
Q4044796		Q3334148
Q6043310		Q3342150
Q15633801		Q3347131
Q15726136		Q3347131
Q27159721		Q3407511
Q3732359		Q3408685
Q72487289		Q22330463
Q22718461		Q22579236
Q108598160		Q22668724
Q27155711		Q22807388
Q27155779		Q22807592
Q27252113		Q22829062
Q27286096		Q22829169
Q106962744		Q22829169
Q27268901		Q22829224
Q27116299		Q22829255
Q27274358		Q22829488
Q16322571		Q22830837
Q27255913		Q22830837
Q55105270		Q22908453
Q27094513		Q22977245
Q110899052		Q22977245
Q19804404		Q11158
Q25580073		Q11158
Q29118434		Q11158
Q103854245		Q11158
Q13169270		Q181559
Q15717280		Q181559
Q65289917		Q181559
Q25626093		Q219660
Q107192860		Q219660
Q19671538		Q243547
Q27108435		Q410179
Q7887014		Q423390
Q63777032		Q567575
Q106683996		Q104720519
Q55378846		Q27896580
Q23035019		Q27949026
Q57584002		Q44176507
Q20073247		Q55643619
Q56281237		Q55643619
Q72499646		Q27133889
Q107215399		Q27280996
Q72516633		Q27134883
Q29533387		Q27135085
Q2823244		Q77250128
Q27103411		Q77250128
Q27225211		Q26882721
Q71533860		Q26987253
Q28209794		Q26998375
Q72492298		Q27070849
Q72436894		Q27074367
Q72467485		Q27074423
Q19520643		Q27075304
Q76423678		Q27160701
Q72461425		Q27158972
Q74417256		Q5058639
Q13024943		Q5063323
Q19608581		Q5063323
Q5772758		Q5134770
Q10513946		Q5137363
Q38923631		Q5138908
Q12901662		Q5180360
Q29884832		Q5180360
Q18142061		Q5205953
Q76296770		Q5259281
Q72462434		Q5266508
Q65162777		Q5275254
Q22075832		Q5275453
Q72464484		Q5276420
Q106040516		Q5276420
Q89624191		Q5279742
Q72508975		Q28603617
Q55614146		Q50308749
Q27147353		Q25344844
Q71576244		Q25389935
Q27195077		Q25473950
Q27116769		Q25474127
Q25473917		Q26840782
Q16387574		Q68541106
Q16856908		Q68541106
Q25600984		Q11193
Q25604774		Q11193
Q25682324		Q11193
Q103855513		Q11193
Q25600573		Q172778
Q65307465		Q172778
Q65406832		Q172778
Q13211840		Q190065
Q25561706		Q190065
Q73543107		Q190065
Q20817274		Q222424
Q72497726		Q411447
Q28209233		Q419119
Q16111903		Q419361
Q22075914		Q419361
Q105404868		Q421042
Q27077716		Q425293
Q6043344		Q425502
Q25523973		Q425502
Q27104529		Q425502
Q65163252		Q738452
Q48483		Q864574
Q13052662		Q872505
Q5619047		Q899734
Q25531362		Q899734
Q72461621		Q27162424
Q72508124		Q27162453
Q1637082		Q1477868
Q4138181		Q3124671
Q9284560		Q3124671
Q21532216		Q4064419
Q25482608		Q4064419
Q97382394		Q4120407
Q12822345		Q4138161
Q72481030		Q27146716
Q12460951		Q192466
Q1365353		Q206229
Q12328443		Q206229
Q13173650		Q312373
Q27095827		Q312373
Q12538577		Q375145
Q25437504		Q375145
Q72439294		Q412994
Q72492495		Q416025
Q3409751		Q419067
Q103863709		Q419067
Q113297374		Q420875
Q15645067		Q424294
Q20816997		Q424294
Q61132167		Q424294
Q82970054		Q106369671
Q65224184		Q27159575
Q56291675		Q27160096
Q29042346		Q27160226
Q72470880		Q27136594
Q72493329		Q27136939
Q72440815		Q27136994
Q27265507		Q27137057
Q65224223		Q26840789
Q72516856		Q26840979
Q72470518		Q27103050
Q28410838		Q27103090
Q28209615		Q27103578
Q63410113		Q63410073
Q76534418		Q72510668
Q82929462		Q78777116
Q47533062		Q27290582
Q112221389		Q27121907
Q63410091		Q63410036
Q78186792		Q66360952
Q83086608		Q1315529
Q12231505		Q1639139
Q3658310		Q2443122
Q9696520		Q2443122
Q30926537		Q2443122
Q12728854		Q2612896
Q4463768		Q2916173
Q10284346		Q3249706
Q11946652		Q3249706
Q72496011		Q3596761
Q1750793		Q3618748
Q12078565		Q3618748
Q9150012		Q4064648
Q28869704		Q4064648
Q103854902		Q4064648
Q16558423		Q4144486
Q27106472		Q4530735
Q15966077		Q5051792
Q111221149		Q27122665
Q10772389		Q7625014
Q12568559		Q7625014
Q44266770		Q9150056
Q15633933		Q15410940
Q72479580		Q15410970
Q18420706		Q15710532
Q27160159		Q23069155
Q45410297		Q23417468
Q45410424		Q23449332
Q27966919		Q24731206
Q27289500		Q24732766
Q81981374		Q24757839
Q416877		Q24785022
Q27263870		Q24883344
Q27264410		Q24884490
Q27276580		Q24884514
Q27293667		Q25091466
Q27268409		Q25091470
Q81990811		Q25091492
Q27275504		Q25091521
Q65167725		Q25100398
Q27270983		Q25100400
Q27260313		Q25100536
Q27260070		Q25100689
Q27109832		Q25101009
Q27236200		Q25102246
Q82972702		Q25102335
Q27236437		Q25103700
Q27075718		Q25104123
Q27162072		Q25104273
Q27251614		Q25105561
Q27088478		Q25106489
Q27236242		Q25112469
Q27088332		Q25220853
Q83079013		Q25323792
Q83070475		Q25323974
Q27087937		Q25326660
Q72444096		Q29463703
Q6855893		Q60982586
Q72445370		Q795991
Q65163299		Q903824
Q1034412		Q912807
Q11089414		Q912807
Q12781172		Q912807
Q13430367		Q912807
Q97215459		Q912807
Q111305546		Q1088175
Q30141421		Q2092388
Q103863841		Q2402182
Q3151066		Q2468815
Q27124332		Q2813812
Q4797553		Q3347765
Q64827884		Q3347765
Q64827893		Q3347765
Q86004518		Q3347765
Q104250235		Q3540343
Q10372869		Q3571092
Q86006001		Q3680915
Q7939160		Q4015903
Q27255831		Q4015903
Q5185116		Q4214607
Q6124681		Q4415058
Q65167348		Q5011453
Q12417951		Q5159421
Q9207835		Q5217682
Q86009890		Q6824399
Q818512		Q10502411
Q20073249		Q10502411
Q65167809		Q10579342
Q72497418		Q10844270
Q27103087		Q12415847
Q28136286		Q12415847
Q22137016		Q12548019
Q2303158		Q12642435
Q15427856		Q12642435
Q21099207		Q15425282
Q54819616		Q16642579
Q21905941		Q17172594
Q76511831		Q27144791
Q72515670		Q27144826
Q72489819		Q27144859
Q72491563		Q27144872
Q72472337		Q27144888
Q72467026		Q27144915
Q104196969		Q72480351
Q100146261		Q77566670
Q103843900		Q81976941
Q89546469		Q27260574
Q883543		Q18913343
Q26816886		Q23309937
Q65167794		Q23309937
Q27106343		Q23718672
Q70082418		Q25383529
Q27126398		Q27077659
Q61082442		Q27140166
Q27131405		Q182517
Q4024497		Q205145
Q27286683		Q205145
Q5959328		Q300951
Q12211845		Q300951
Q12730395		Q300951
Q103854253		Q300951
Q77563149		Q27137544
Q72494035		Q27137725
Q106691453		Q104375660
Q72452278		Q27185969
Q83006404		Q82653035
Q105453569		Q27197086
Q72443358		Q27163267
Q72500755		Q27163293
Q72506445		Q27163527
Q38132598		Q5289111
Q65167624		Q5519258
Q21086987		Q6822741
Q13018376		Q7181338
Q12530892		Q7616466
Q49917643		Q11320751
Q7169609		Q12139897
Q27104817		Q15633805
Q106824283		Q15633805
Q72516807		Q21099138
Q27282965		Q21834146
Q48937578		Q22137050
Q27293150		Q25091391
Q65162752		Q25091391
Q27109905		Q25323990
Q7250950		Q27281594
Q28132018		Q27295178
Q82873289		Q28036875
Q63088175		Q61637544
Q82915620		Q70743412
Q5750291		Q408524
Q18370523		Q408524
Q86009914		Q411175
Q15633292		Q416701
Q4532899		Q962705
Q82231341		Q962705
Q7451911		Q2271580
Q65167247		Q2356505
Q11309643		Q2543569
Q20968575		Q2543569
Q47038648		Q2706622
Q72516932		Q2806581
Q72483302		Q2806587
Q17027401		Q12458398
Q72516719		Q12458398
Q86005674		Q12458398
Q30701917		Q17992308
Q72504417		Q27140135
Q72483174		Q27157362
Q24666172		Q27253646
Q108570884		Q27261000
Q16529687		Q30674322
Q24806507		Q72439517
Q24686379		Q72441859
Q57572478		Q72460324
Q58228788		Q82944273
Q72504575		Q106890823
Q106890868		Q106890823
Q110150641		Q109353049
Q72481209		Q27156475
Q43772940		Q27106795
Q97375058		Q27127149
Q61652640		Q27167119
Q3945664		Q424333
Q107189257		Q12139944
Q65658032		Q12826709
Q104667069		Q18349719
Q27291694		Q25104048
Q82925741		Q39045983
Q82860977		Q82015590
Q82926471		Q82037684
Q82925791		Q82044825
Q82877895		Q82046697
Q28209262		Q27155400
Q72481520		Q27155418
Q65163433		Q27155575
Q72443030		Q27155622
Q60662943		Q27117433
Q15307163		Q27122549
Q109577157		Q27164772
Q72508959		Q27149725
Q72436826		Q27163871
Q27278387		Q27151398
Q72483893		Q27188788
Q6579985		Q419939
Q109577157		Q27164772
Q72488150		Q27894789
Q85977521		Q27894789
Q67880017		Q31190428
Q109373907		Q82157297
Q57749359		Q82943311
Q105091161		Q418758
Q109600951		Q27117203
Q85977537		Q27117972
Q82007468		Q65224754
Q109312258		Q72499976
Q82863388		Q82006024
Q82855155		Q82006131
Q110624595		Q82912483
Q65226033		Q2377062
Q81984948		Q4296324
Q72483520		Q27102874
Q65225271		Q27138814
Q72467281		Q28091398
Q104168496		Q75053319
Q48996380		Q105219572
Q5668939		Q4062649
Q72482198		Q56651651
Q31070369		Q410441
Q12446733		Q423398
Q6403529		Q423910
Q27077049		Q425375
Q65164958		Q891968
Q65162790		Q906534
Q49000289		Q926864
Q108052406		Q1225193
Q18363331		Q1943387
Q21099656		Q1956980
Q65168292		Q2058978
Q11942936		Q2424853
Q61745304		Q2439424
Q65089047		Q2439424
Q105084906		Q2439424
Q20033512		Q2453240
Q27291434		Q2484016
Q72463626		Q2484016
Q65271759		Q2823204
Q1640399		Q3143824
Q15426221		Q3259317
Q72516825		Q4024215
Q27120791		Q4973722
Q12575882		Q5156939
Q71422330		Q5156940
Q107024659		Q5168276
Q86007037		Q5383939
Q86007435		Q5548658
Q72495946		Q27186574
Q72494751		Q27187053
Q72481032		Q27166151
Q72458073		Q27166349
Q72437931		Q27166410
Q27088390		Q27166591
Q72504088		Q27166769
Q72487014		Q27166789
Q33636744		Q27166797
Q72497830		Q27166865
Q48790998		Q27167100
Q28209462		Q27103884
Q7795851		Q27105172
Q56317583		Q27259220
Q85982378		Q27259419
Q28132008		Q27271295
Q28209557		Q27271553
Q29550950		Q27281856
Q28209768		Q27269923
Q104056575		Q27269944
Q56683343		Q27270097
Q72479942		Q27277391
Q65224769		Q27277852
Q31190432		Q27277858
Q65225328		Q27277902
Q13407054		Q11812192
Q64699207		Q12439816
Q16556005		Q15059785
Q89476433		Q15731574
Q4497797		Q15806031
Q15478679		Q15806031
Q28449762		Q27076117
Q72461126		Q27076117
Q27277731		Q27089251
Q48835138		Q27089251
Q72516666		Q27089251
Q72484865		Q27190018
Q72491800		Q27207315
Q48835787		Q27256399
Q28132020		Q27256755
Q29888230		Q27256913
Q61083634		Q27257955
Q72467370		Q27258714
Q48938145		Q27266154
Q72507338		Q27266299
Q17096822		Q27268037
Q39045914		Q27236595
Q28209004		Q27236810
Q28137081		Q27251252
Q28132043		Q27276091
Q39045883		Q27254753
Q18692061		Q27254799
Q28456453		Q27254799
Q113157372		Q27255487
Q28208993		Q27268344
Q77386466		Q27225582
Q72509190		Q27225710
Q72460218		Q27225754
Q65224771		Q27236133
Q72463027		Q27236170
Q97290515		Q27279756
Q28455630		Q27279013
Q105386389		Q27453797
Q72491865		Q27454184
Q72467384		Q27454350
Q97261211		Q27264629
Q27868357		Q27264817
Q72447273		Q27452842
Q72452729		Q27453018
Q72456558		Q27453087
Q72438994		Q27453134
Q72457322		Q27453243
Q72518198		Q27453431
Q72462633		Q27453526
Q72511684		Q27453569
Q72470489		Q27453625
Q63980643		Q27453642
Q72512627		Q27453673
Q72439136		Q27453676
Q72485369		Q27464126
Q72499835		Q27464395
Q72438264		Q27464480
Q71543251		Q27464577
Q72444308		Q27464643
Q72457802		Q27282617
Q72471092		Q27282901
Q31190393		Q27283567
Q24817603		Q27271776
Q30716380		Q27271776
Q39045873		Q27272037
Q30314683		Q27272312
Q48846037		Q27284055
Q31190352		Q27284563
Q105062252		Q27251885
Q72509192		Q27252427
Q110770104		Q27252436
Q65224149		Q27252552
Q63441399		Q27252633
Q72491007		Q27215737
Q50394863		Q27285357
Q111227771		Q27272707
Q74836425		Q27273787
Q107300923		Q27273787
Q30314547		Q27262013
Q31190444		Q27286406
Q72508030		Q27286806
Q72468413		Q27253798
Q28132003		Q27254008
Q72490526		Q27254008
Q30314133		Q27254463
Q28209745		Q27274659
Q72495576		Q27451684
Q72483988		Q27452172
Q72490131		Q27452511
Q72491356		Q27452691
Q72496315		Q27452741
Q59354285		Q27287939
Q39045894		Q27288011
Q48970733		Q27288053
Q72462887		Q27462788
Q72494920		Q27463383
Q72501063		Q27463473
Q72459348		Q27463509
Q72486797		Q27463522
Q72504545		Q27463681
Q72455993		Q27463951
Q72445354		Q27463958
Q48937872		Q27289459
Q76534577		Q72441548
Q97205599		Q27292631
Q96237073		Q27292755
Q30329358		Q27292763
Q30314279		Q27293516
Q65162624		Q27293516
Q65666089		Q27293555
Q65224024		Q27293611
Q72473164		Q27459202
Q72472332		Q27459305
Q72496454		Q27459415
Q56150401		Q27460041
Q56119234		Q27460051
Q72441975		Q27460051
Q72437080		Q27460061
Q72498697		Q27460145
Q72441719		Q63409871
Q63554019		Q63455837
Q82300461		Q65225790
Q77376382		Q65370261
Q48817635		Q27291802
Q48856791		Q27292023
Q28131941		Q27292177
Q39045848		Q27292211
Q30895944		Q27292473
Q72479961		Q27456884
Q72457326		Q63398808
Q72454851		Q63398931
Q72460974		Q63399214
Q72513887		Q63399375
Q110122950		Q63399375
Q65224795		Q63399519
Q72508581		Q63399519
Q72472019		Q63399758
Q72502467		Q63408623
Q72490000		Q63408678
Q72513944		Q63408707
Q28450634		Q27895580
Q72468833		Q27896713
Q72456508		Q63408948
Q72479386		Q63409297
Q72494279		Q63409300
Q72496945		Q63409545
Q97129789		Q63409558
Q72514621		Q63409709
Q72511741		Q63409726
Q72495172		Q63409746
Q72499779		Q63409749
Q72443223		Q63409752
Q72500445		Q27458558
Q72481812		Q27465119
Q72504219		Q27465181
Q72442776		Q27465194
Q72506456		Q27465279
Q72495716		Q27465664
Q27166872		Q27465963
Q72503248		Q27466064
Q72476360		Q63392738
Q72448400		Q63392865
Q72515286		Q63392931
Q72510634		Q63395335
Q72453415		Q63395361
Q72517252		Q63395436
Q72514513		Q63395563
Q72505011		Q63395633
Q72482431		Q27454677
